improved_id	drug_name	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	label	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	approved_russia	approved_india	is_radioisotope_or_diagnostic_agent	is_allergen	is_metallic_salt	is_no_therapeutic_value
CHEBI:10119	ZIPRASIDONE ; ZIPRASIDONE CAPS; ZIPRASIDONE I.M INJECTION			FALSE	"['CHEBI:10119', 'UNII:6UKA5VEJ6X', 'PUBCHEM.COMPOUND:60854', 'CHEMBL.COMPOUND:CHEMBL708', 'DRUGBANK:DB00246', 'MESH:C092292', 'CAS:146939-27-7', 'DrugCentral:2865', 'GTOPDB:59', 'HMDB:HMDB0014391', 'KEGG.COMPOUND:C07568', 'INCHIKEY:MVWVFYHBGMAFLY-UHFFFAOYSA-N', 'UMLS:C0380393', 'RXCUI:115698', 'CHEBI:53757', 'UNII:3X6SAX83JZ', 'PUBCHEM.COMPOUND:656685', 'CHEMBL.COMPOUND:CHEMBL3989833', 'CAS:199191-69-0', 'INCHIKEY:WLQZEFFFIUHSJB-UHFFFAOYSA-N', 'UNII:VCY3F61S5R', 'PUBCHEM.COMPOUND:154068', 'CHEMBL.COMPOUND:CHEMBL1200997', 'CAS:185021-64-1', 'INCHIKEY:LOQSYPGSAZUDJZ-UHFFFAOYSA-N', 'PUBCHEM.COMPOUND:219099', 'CAS:122883-93-6', 'RXCUI:284548', 'UMLS:C0939140', 'RXCUI:284549', 'UMLS:C0939141', 'RXCUI:284550', 'UMLS:C0939142', 'RXCUI:285064', 'UMLS:C0939698', 'RXCUI:285127', 'UMLS:C0939771', 'RXCUI:313776', 'UMLS:C0981184', 'RXCUI:313777', 'UMLS:C0981185', 'RXCUI:313778', 'UMLS:C0981186', 'RXCUI:314286', 'UMLS:C0981801', 'RXCUI:330414', 'UMLS:C1126071', 'RXCUI:330415', 'UMLS:C1126072', 'RXCUI:330416', 'UMLS:C1126073', 'RXCUI:330417', 'UMLS:C1126074', 'RXCUI:351223', 'UMLS:C1168779', 'RXCUI:352228', 'UMLS:C1169845', 'RXCUI:366540', 'UMLS:C1240509', 'RXCUI:374649', 'UMLS:C1248738', 'RXCUI:574976', 'UMLS:C1592702', 'RXCUI:574977', 'UMLS:C1592703', 'RXCUI:574978', 'UMLS:C1592704', 'RXCUI:575092', 'UMLS:C1592816', 'RXCUI:1156248', 'UMLS:C3210687', 'RXCUI:1156249', 'UMLS:C3210688', 'RXCUI:1156250', 'UMLS:C3210689', 'RXCUI:1170504', 'UMLS:C3224621', 'RXCUI:1170505', 'UMLS:C3224622', 'RXCUI:1170506', 'UMLS:C3224623', 'RXCUI:1727275', 'UMLS:C4060391', 'RXCUI:1727277', 'UMLS:C4060180', 'UMLS:C0939539', 'RXCUI:284925', 'UMLS:C0380392', 'RXCUI:1294533', 'UMLS:C1170754', 'RXCUI:353116', 'UMLS:C3528226', 'RXCUI:1362139']"	Ziprasidone				RX	1		1	FALSE	FALSE	FALSE	FALSE
CHEBI:10124	ZOLMITRIPTAN; ZOLMITRIPTAN\XC2\XA0NASAL SPRAY			FALSE	"['CHEBI:10124', 'UNII:2FS66TH3YW', 'PUBCHEM.COMPOUND:60857', 'CHEMBL.COMPOUND:CHEMBL1185', 'DRUGBANK:DB00315', 'MESH:C089750', 'CAS:139264-17-8', 'CAS:139264-25-8', 'DrugCentral:2869', 'GTOPDB:60', 'HMDB:HMDB0014460', 'KEGG.COMPOUND:C07218', 'INCHIKEY:ULSDMUVEXKOYBU-ZDUSSCGKSA-N', 'UMLS:C0528166', 'RXCUI:135775', 'RXCUI:153353', 'UMLS:C0594404', 'RXCUI:153354', 'UMLS:C0594405', 'RXCUI:200193', 'UMLS:C0694104', 'RXCUI:200194', 'UMLS:C0694105', 'RXCUI:213167', 'UMLS:C0716155', 'RXCUI:284201', 'UMLS:C0938656', 'RXCUI:316933', 'UMLS:C0991488', 'RXCUI:317540', 'UMLS:C0993157', 'RXCUI:351134', 'UMLS:C1168685', 'RXCUI:368302', 'UMLS:C1242284', 'RXCUI:374363', 'UMLS:C1248442', 'RXCUI:374653', 'UMLS:C1248742', 'RXCUI:402000', 'UMLS:C1319708', 'RXCUI:402169', 'UMLS:C1320335', 'RXCUI:402391', 'UMLS:C1321693', 'RXCUI:402392', 'UMLS:C1321694', 'RXCUI:402420', 'UMLS:C1321735', 'RXCUI:565245', 'UMLS:C1597681', 'RXCUI:573092', 'UMLS:C1607284', 'RXCUI:576112', 'UMLS:C1593814', 'RXCUI:901801', 'UMLS:C2746141', 'RXCUI:901802', 'UMLS:C0939666', 'RXCUI:901803', 'UMLS:C1169650', 'RXCUI:1156254', 'UMLS:C3210693', 'RXCUI:1156255', 'UMLS:C3210694', 'RXCUI:1156256', 'UMLS:C1445594', 'RXCUI:1156257', 'UMLS:C3210695', 'RXCUI:1188175', 'UMLS:C3241906', 'RXCUI:1188176', 'UMLS:C3241907', 'RXCUI:1188177', 'UMLS:C3241908', 'RXCUI:1188178', 'UMLS:C3241909', 'RXCUI:1295525', 'UMLS:C3466188', 'RXCUI:1296956', 'UMLS:C3467547', 'RXCUI:1483676', 'UMLS:C3696688', 'RXCUI:1483677', 'UMLS:C3695384', 'RXCUI:1483678', 'UMLS:C3696489', 'RXCUI:1483679', 'UMLS:C3695349']"	Zolmitriptan				RX	1	1	1	FALSE	FALSE	FALSE	FALSE
CHEBI:10125	ZOLPIDEM ; ZOLPIDEM; ZOLPIDEM HEMITARTRATE; ZOLPIDEM TARTARATE ORALLY DISINTEGRATING TABLET 5MG/10MG (ADDITIONAL DOSAGE FORM); ZOLPIDEM  E.R TABLET (6.25MG/12.5MG).			FALSE	"['CHEBI:10125', 'UNII:7K383OQI23', 'PUBCHEM.COMPOUND:5732', 'CHEMBL.COMPOUND:CHEMBL911', 'DRUGBANK:DB00425', 'MESH:D000077334', 'CAS:82626-48-0', 'DrugCentral:2870', 'GTOPDB:4348', 'HMDB:HMDB0005023', 'KEGG.COMPOUND:C07219', 'INCHIKEY:ZAFYATHCZYHLPB-UHFFFAOYSA-N', 'UMLS:C0078839', 'RXCUI:39993', 'CHEBI:10126', 'UNII:WY6W63843K', 'PUBCHEM.COMPOUND:441338', 'INCHIKEY:VXRDAMSNTXUHFX-CEAXSRTFSA-N', 'RXCUI:131725', 'UMLS:C0487782', 'RXCUI:367881', 'UMLS:C1241857', 'RXCUI:374364', 'UMLS:C1248443', 'RXCUI:577086', 'UMLS:C1618743', 'RXCUI:602454', 'UMLS:C1629882', 'RXCUI:828690', 'UMLS:C2370734', 'RXCUI:828691', 'UMLS:C2370735', 'RXCUI:828692', 'UMLS:C2370736', 'RXCUI:828693', 'UMLS:C2370737', 'RXCUI:828694', 'UMLS:C2370738', 'RXCUI:828695', 'UMLS:C2370739', 'RXCUI:828696', 'UMLS:C2370740', 'RXCUI:833458', 'UMLS:C2608764', 'RXCUI:836639', 'UMLS:C2610050', 'RXCUI:836640', 'UMLS:C2610051', 'RXCUI:836641', 'UMLS:C2610052', 'RXCUI:836642', 'UMLS:C2718745', 'RXCUI:836643', 'UMLS:C2610053', 'RXCUI:836644', 'UMLS:C2610054', 'RXCUI:836645', 'UMLS:C2610055', 'RXCUI:836646', 'UMLS:C2610056', 'RXCUI:836647', 'UMLS:C2610057', 'RXCUI:836648', 'UMLS:C2610058', 'RXCUI:836649', 'UMLS:C2610059', 'RXCUI:854873', 'UMLS:C0981187', 'RXCUI:854874', 'UMLS:C2709710', 'RXCUI:854875', 'UMLS:C0712713', 'RXCUI:854876', 'UMLS:C0981188', 'RXCUI:854877', 'UMLS:C2709711', 'RXCUI:854878', 'UMLS:C0712699', 'RXCUI:854879', 'UMLS:C2709712', 'RXCUI:854880', 'UMLS:C1613973', 'RXCUI:854881', 'UMLS:C2709713', 'RXCUI:854882', 'UMLS:C1628353', 'RXCUI:854885', 'UMLS:C2584982', 'RXCUI:854886', 'UMLS:C2584893', 'RXCUI:854893', 'UMLS:C2709717', 'RXCUI:854894', 'UMLS:C1612869', 'RXCUI:854895', 'UMLS:C2709718', 'RXCUI:854896', 'UMLS:C1630664', 'RXCUI:1156258', 'UMLS:C3210696', 'RXCUI:1156259', 'UMLS:C3210697', 'RXCUI:1156260', 'UMLS:C3210698', 'RXCUI:1170672', 'UMLS:C3224788', 'RXCUI:1170673', 'UMLS:C3224789', 'RXCUI:1173197', 'UMLS:C3227238', 'RXCUI:1173198', 'UMLS:C3227239', 'RXCUI:1188170', 'UMLS:C3241901', 'RXCUI:1188171', 'UMLS:C3241902', 'RXCUI:1232193', 'UMLS:C3248044', 'RXCUI:1232194', 'UMLS:C3248045', 'RXCUI:1232201', 'UMLS:C3248052', 'RXCUI:1232202', 'UMLS:C3248053', 'RXCUI:1295213', 'UMLS:C3465877', 'RXCUI:1295635', 'UMLS:C3466298', 'RXCUI:1295645', 'UMLS:C3466308', 'RXCUI:1295882', 'UMLS:C3466534', 'RXCUI:1295949', 'UMLS:C3466600', 'RXCUI:2637351', 'UMLS:C5814736', 'RXCUI:2637352', 'UMLS:C5814737', 'RXCUI:2637353', 'UMLS:C5814738', 'RXCUI:2646118', 'UMLS:C5835177', 'RXCUI:2646303', 'UMLS:C4720130', 'RXCUI:2648191', 'UMLS:C4720064', 'RXCUI:2648641', 'UMLS:C4733734', 'RXCUI:2648741', 'UMLS:C4720218', 'RXCUI:2648906', 'UMLS:C5837485', 'RXCUI:2655366', 'UMLS:C5839231', 'RXCUI:2655836', 'UMLS:C5839697', 'RXCUI:2657285', 'UMLS:C5841143', 'RXCUI:2657922', 'UMLS:C5841779', 'RXCUI:2658194', 'UMLS:C5842048', 'RXCUI:2658750', 'UMLS:C5842601', 'RXCUI:2659947', 'UMLS:C5843755', 'RXCUI:2660744', 'UMLS:C5844551', 'RXCUI:2661550', 'UMLS:C5845356', 'RXCUI:2661852', 'UMLS:C5845657', 'RXCUI:2661924', 'UMLS:C5845729', 'RXCUI:2663679', 'UMLS:C5847480', 'UMLS:C0724725', 'RXCUI:221183']"	Zolpidem				RX	1	1	1	FALSE	FALSE	FALSE	FALSE
CHEBI:10127	ZONISAMIDE; ZONISAMIDE (100MG) CAPSULE; ZONISAMIDE CAPSULE 25/50MG (ADDL. STRENGTH)			FALSE	"['CHEBI:10127', 'UNII:459384H98V', 'PUBCHEM.COMPOUND:5734', 'CHEMBL.COMPOUND:CHEMBL750', 'DRUGBANK:DB00909', 'MESH:D000078305', 'CAS:68291-97-4', 'DrugCentral:2872', 'GTOPDB:7047', 'HMDB:HMDB0015045', 'KEGG.COMPOUND:C07504', 'INCHIKEY:UBQNRHZMVUUOMG-UHFFFAOYSA-N', 'UMLS:C0078844', 'RXCUI:39998', 'RXCUI:259224', 'UMLS:C0872836', 'RXCUI:261708', 'UMLS:C0876224', 'RXCUI:284408', 'UMLS:C0938979', 'RXCUI:314285', 'UMLS:C0981800', 'RXCUI:330418', 'UMLS:C1126075', 'RXCUI:366554', 'UMLS:C1240523', 'RXCUI:374625', 'UMLS:C1248712', 'RXCUI:375369', 'UMLS:C1249480', 'RXCUI:403966', 'UMLS:C1329171', 'RXCUI:403967', 'UMLS:C1329172', 'RXCUI:404725', 'UMLS:C1329930', 'RXCUI:406298', 'UMLS:C1331568', 'RXCUI:406299', 'UMLS:C1331569', 'RXCUI:574848', 'UMLS:C1592574', 'RXCUI:576610', 'UMLS:C1594302', 'RXCUI:1156263', 'UMLS:C3210701', 'RXCUI:1156264', 'UMLS:C3210702', 'RXCUI:1186309', 'UMLS:C3240063', 'RXCUI:1186310', 'UMLS:C3240064', 'RXCUI:2606779', 'UMLS:C5699630', 'RXCUI:2606780', 'UMLS:C5699661', 'RXCUI:2606781', 'UMLS:C5699652', 'RXCUI:2606782', 'UMLS:C5699508', 'RXCUI:2606783', 'UMLS:C5699574', 'RXCUI:2606784', 'UMLS:C5699585', 'RXCUI:2606785', 'UMLS:C5699614', 'RXCUI:2606786', 'UMLS:C5699615', 'RXCUI:2606787', 'UMLS:C5699603', 'RXCUI:2606788', 'UMLS:C5699040']"	Zonisamide	1	Authorised	1	RX	1	1	1	FALSE	FALSE	FALSE	FALSE
CHEBI:101278	DILTIAZEM ; DILTIAZEM; DILTIAZEM INJ.; DILTIAZAM MODIFIED RELEASE TABLETS; DILTIAZAM SUSTAINED RELEASE TABLETS; DILTIAZEM HCL. 2% GEL			FALSE	"['CHEBI:101278', 'UNII:EE92BBP03H', 'PUBCHEM.COMPOUND:39186', 'CHEMBL.COMPOUND:CHEMBL23', 'DRUGBANK:DB00343', 'MESH:D004110', 'CAS:42399-41-7', 'DrugCentral:897', 'GTOPDB:2298', 'HMDB:HMDB0014487', 'KEGG.COMPOUND:C06958', 'INCHIKEY:HSUGRBWQSSZJOP-RTWAWAEBSA-N', 'UMLS:C0012373', 'RXCUI:3443', 'CHEBI:645509', 'UNII:OLH94387TE', 'PUBCHEM.COMPOUND:62920', 'CHEMBL.COMPOUND:CHEMBL1697', 'CAS:33286-22-5', 'CAS:38411-61-9', 'INCHIKEY:HDRXZJPWHTXQRI-BHDTVMLSSA-N', 'RXCUI:203494', 'UMLS:C0700940', 'RXCUI:220309', 'UMLS:C0723743', 'RXCUI:367127', 'UMLS:C1241096', 'RXCUI:369261', 'UMLS:C1243267', 'RXCUI:371856', 'UMLS:C1245898', 'RXCUI:374425', 'UMLS:C1248506', 'RXCUI:375031', 'UMLS:C1249128', 'RXCUI:393149', 'UMLS:C1305813', 'RXCUI:405349', 'UMLS:C1330555', 'RXCUI:406247', 'UMLS:C1331495', 'RXCUI:491095', 'UMLS:C1577475', 'RXCUI:491097', 'UMLS:C1577477', 'RXCUI:540618', 'UMLS:C1601858', 'RXCUI:540620', 'UMLS:C1601860', 'RXCUI:629300', 'UMLS:C1702993', 'RXCUI:629302', 'UMLS:C1703876', 'RXCUI:830794', 'UMLS:C2586984', 'RXCUI:830795', 'UMLS:C0789876', 'RXCUI:830796', 'UMLS:C2586985', 'RXCUI:830797', 'UMLS:C1241098', 'RXCUI:830798', 'UMLS:C0976398', 'RXCUI:830800', 'UMLS:C2586986', 'RXCUI:830801', 'UMLS:C0788743', 'RXCUI:830802', 'UMLS:C2586987', 'RXCUI:830803', 'UMLS:C0709792', 'RXCUI:830836', 'UMLS:C2586988', 'RXCUI:830837', 'UMLS:C0788742', 'RXCUI:830838', 'UMLS:C2586989', 'RXCUI:830839', 'UMLS:C0976397', 'RXCUI:830844', 'UMLS:C2586990', 'RXCUI:830845', 'UMLS:C0788741', 'RXCUI:830846', 'UMLS:C2586991', 'RXCUI:830847', 'UMLS:C0976396', 'RXCUI:830860', 'UMLS:C2586992', 'RXCUI:830861', 'UMLS:C0938788', 'RXCUI:830862', 'UMLS:C2586993', 'RXCUI:830863', 'UMLS:C0981406', 'RXCUI:830864', 'UMLS:C2586994', 'RXCUI:830865', 'UMLS:C0976406', 'RXCUI:830866', 'UMLS:C2586995', 'RXCUI:830868', 'UMLS:C2586996', 'RXCUI:830869', 'UMLS:C0688626', 'RXCUI:830872', 'UMLS:C1585113', 'RXCUI:830874', 'UMLS:C0780985', 'RXCUI:830875', 'UMLS:C1617234', 'RXCUI:830876', 'UMLS:C1329801', 'RXCUI:830877', 'UMLS:C0791422', 'RXCUI:830878', 'UMLS:C1329802', 'RXCUI:830879', 'UMLS:C0791381', 'RXCUI:830880', 'UMLS:C1329803', 'RXCUI:830882', 'UMLS:C0794796', 'RXCUI:830883', 'UMLS:C1329804', 'RXCUI:830897', 'UMLS:C1177614', 'RXCUI:830898', 'UMLS:C1329805', 'RXCUI:830899', 'UMLS:C2587008', 'RXCUI:830900', 'UMLS:C1177615', 'RXCUI:830901', 'UMLS:C2587009', 'RXCUI:830902', 'UMLS:C1329806', 'RXCUI:831012', 'UMLS:C1298264', 'RXCUI:831054', 'UMLS:C0688618', 'RXCUI:831055', 'UMLS:C0709805', 'RXCUI:831102', 'UMLS:C0688627', 'RXCUI:831103', 'UMLS:C2587025', 'RXCUI:831171', 'UMLS:C2587043', 'RXCUI:831192', 'UMLS:C2587054', 'RXCUI:831193', 'UMLS:C0709762', 'RXCUI:831195', 'UMLS:C2587055', 'RXCUI:831196', 'UMLS:C1329590', 'RXCUI:831214', 'UMLS:C2587063', 'RXCUI:831215', 'UMLS:C2587064', 'RXCUI:831225', 'UMLS:C2587068', 'RXCUI:831226', 'UMLS:C0874728', 'RXCUI:831241', 'UMLS:C2587073', 'RXCUI:831243', 'UMLS:C2587074', 'RXCUI:831244', 'UMLS:C0709771', 'RXCUI:831247', 'UMLS:C2587076', 'RXCUI:831248', 'UMLS:C1329326', 'RXCUI:831251', 'UMLS:C2587078', 'RXCUI:831252', 'UMLS:C1585123', 'RXCUI:831255', 'UMLS:C0874729', 'RXCUI:831281', 'UMLS:C2587089', 'RXCUI:831284', 'UMLS:C2587090', 'RXCUI:831285', 'UMLS:C1585127', 'RXCUI:831287', 'UMLS:C2587091', 'RXCUI:831295', 'UMLS:C2587097', 'RXCUI:831296', 'UMLS:C0976401', 'RXCUI:831299', 'UMLS:C2587099', 'RXCUI:831300', 'UMLS:C1329327', 'RXCUI:831309', 'UMLS:C0874731', 'RXCUI:831318', 'UMLS:C2587105', 'RXCUI:831320', 'UMLS:C2587106', 'RXCUI:831322', 'UMLS:C2587107', 'RXCUI:831323', 'UMLS:C0709793', 'RXCUI:831324', 'UMLS:C2587108', 'RXCUI:831325', 'UMLS:C1329328', 'RXCUI:831338', 'UMLS:C0874732', 'RXCUI:831346', 'UMLS:C2587117', 'RXCUI:831347', 'UMLS:C0713546', 'RXCUI:831348', 'UMLS:C2587118', 'RXCUI:831349', 'UMLS:C1329427', 'RXCUI:831356', 'UMLS:C2587122', 'RXCUI:831359', 'UMLS:C0794455', 'RXCUI:831360', 'UMLS:C0994953', 'RXCUI:833194', 'UMLS:C2608707', 'RXCUI:833216', 'UMLS:C2608721', 'RXCUI:833217', 'UMLS:C0688621', 'RXCUI:833218', 'UMLS:C2608722', 'RXCUI:833219', 'UMLS:C0305557', 'RXCUI:833704', 'UMLS:C1692173', 'RXCUI:833705', 'UMLS:C1693238', 'RXCUI:833707', 'UMLS:C0354453', 'RXCUI:833715', 'UMLS:C2608821', 'RXCUI:834393', 'UMLS:C0709801', 'RXCUI:848524', 'UMLS:C2684174', 'RXCUI:849859', 'UMLS:C2684763', 'RXCUI:849860', 'UMLS:C1368518', 'RXCUI:849867', 'UMLS:C2684767', 'RXCUI:1091620', 'UMLS:C2979814', 'RXCUI:1091621', 'UMLS:C2979815', 'RXCUI:1091622', 'UMLS:C2979816', 'RXCUI:1091623', 'UMLS:C2979817', 'RXCUI:1091628', 'UMLS:C2979822', 'RXCUI:1091629', 'UMLS:C2979823', 'RXCUI:1091631', 'UMLS:C2979825', 'RXCUI:1091632', 'UMLS:C2979826', 'RXCUI:1091634', 'UMLS:C2979828', 'RXCUI:1091635', 'UMLS:C2979829', 'RXCUI:1091637', 'UMLS:C2979831', 'RXCUI:1091638', 'UMLS:C2979832', 'RXCUI:1151887', 'UMLS:C3206401', 'RXCUI:1151888', 'UMLS:C1270944', 'RXCUI:1151889', 'UMLS:C3206402', 'RXCUI:1169598', 'UMLS:C3223734', 'RXCUI:1169599', 'UMLS:C3223735', 'RXCUI:1169602', 'UMLS:C3223738', 'RXCUI:1169603', 'UMLS:C3223739', 'RXCUI:1175760', 'UMLS:C3229738', 'RXCUI:1175761', 'UMLS:C3229739', 'RXCUI:1175800', 'UMLS:C3229778', 'RXCUI:1175801', 'UMLS:C3229779', 'RXCUI:1178488', 'UMLS:C3232399', 'RXCUI:1178489', 'UMLS:C3232400', 'RXCUI:1180263', 'UMLS:C3234123', 'RXCUI:1180264', 'UMLS:C3234124', 'RXCUI:1181567', 'UMLS:C3235406', 'RXCUI:1181568', 'UMLS:C3235407', 'RXCUI:1791228', 'UMLS:C4238360', 'RXCUI:1791229', 'UMLS:C4082947', 'RXCUI:1791232', 'UMLS:C4082949', 'RXCUI:1791233', 'UMLS:C4082948', 'RXCUI:1791240', 'UMLS:C0780234', 'RXCUI:1988303', 'UMLS:C4530467', 'RXCUI:1988304', 'UMLS:C4530468', 'RXCUI:1988305', 'UMLS:C4530469', 'RXCUI:1988306', 'UMLS:C4530470', 'RXCUI:1988307', 'UMLS:C4530471', 'RXCUI:1988308', 'UMLS:C4530472', 'RXCUI:1988310', 'UMLS:C4530474', 'RXCUI:1988311', 'UMLS:C4530475', 'RXCUI:1988315', 'UMLS:C4530479', 'RXCUI:1988316', 'UMLS:C4530480', 'RXCUI:1988318', 'UMLS:C4530482', 'RXCUI:1988319', 'UMLS:C4530483', 'RXCUI:1988323', 'UMLS:C4530487', 'RXCUI:1988324', 'UMLS:C4530488', 'RXCUI:1988329', 'UMLS:C4530493', 'RXCUI:1988330', 'UMLS:C4530494', 'RXCUI:2586033', 'UMLS:C5560801', 'RXCUI:2586034', 'UMLS:C5551185', 'RXCUI:2586036', 'UMLS:C5551184', 'RXCUI:2645878', 'UMLS:C5710505', 'RXCUI:2645898', 'UMLS:C5782300', 'RXCUI:2646682', 'UMLS:C5835637', 'RXCUI:2648147', 'UMLS:C4719881', 'RXCUI:2648483', 'UMLS:C5837140', 'RXCUI:2648610', 'UMLS:C4720219', 'RXCUI:2654274', 'UMLS:C5838141', 'RXCUI:2654356', 'UMLS:C5838223', 'RXCUI:2654904', 'UMLS:C5838769', 'RXCUI:2654906', 'UMLS:C5838771', 'RXCUI:2655512', 'UMLS:C5839377', 'RXCUI:2655519', 'UMLS:C5839384', 'RXCUI:2655599', 'UMLS:C5839464', 'RXCUI:2655693', 'UMLS:C5839556', 'RXCUI:2656155', 'UMLS:C5840015', 'RXCUI:2656159', 'UMLS:C5840019', 'RXCUI:2656235', 'UMLS:C5840095', 'RXCUI:2656334', 'UMLS:C5840193', 'RXCUI:2656615', 'UMLS:C5840474', 'RXCUI:2656790', 'UMLS:C5840648', 'RXCUI:2657252', 'UMLS:C5841110', 'RXCUI:2657392', 'UMLS:C5841250', 'RXCUI:2657398', 'UMLS:C5841256', 'RXCUI:2657992', 'UMLS:C5841849', 'RXCUI:2657998', 'UMLS:C5841855', 'RXCUI:2658246', 'UMLS:C5842098', 'RXCUI:2658654', 'UMLS:C5842505', 'RXCUI:2658758', 'UMLS:C5842609', 'RXCUI:2658939', 'UMLS:C5842789', 'RXCUI:2659131', 'UMLS:C5842941', 'RXCUI:2659741', 'UMLS:C5843550', 'RXCUI:2660505', 'UMLS:C5844312', 'RXCUI:2662085', 'UMLS:C5845890', 'RXCUI:2662098', 'UMLS:C5845903', 'UMLS:C0282138', 'RXCUI:81999', 'UMLS:C0982121', 'RXCUI:314592', 'UMLS:C0700579', 'RXCUI:203211']"	Diltiazem				RX	1	1	1	FALSE	FALSE	FALSE	FALSE
CHEBI:102130	SULFAMERAZINE			FALSE	"['CHEBI:102130', 'UNII:UR1SAB295F', 'PUBCHEM.COMPOUND:5325', 'CHEMBL.COMPOUND:CHEMBL438', 'DRUGBANK:DB01581', 'MESH:D013416', 'CAS:127-79-7', 'DrugCentral:2510', 'GTOPDB:12640', 'HMDB:HMDB0015521', 'INCHIKEY:QPPBRPIAZZHUNT-UHFFFAOYSA-N', 'UMLS:C0038684', 'RXCUI:10176', 'UMLS:C2728211', 'RXCUI:1306109']"	Sulfamerazine								FALSE	FALSE	FALSE	FALSE
CHEBI:102166	THIOPENTAL 			FALSE	"['CHEBI:102166', 'UNII:JI8Z5M7NA3', 'PUBCHEM.COMPOUND:3000715', 'CHEMBL.COMPOUND:CHEMBL441', 'DRUGBANK:DB00599', 'CAS:76-75-5', 'DrugCentral:2633', 'GTOPDB:2579', 'HMDB:HMDB0014737', 'KEGG.COMPOUND:C07521', 'INCHIKEY:IUJDSEJGGMCXSG-UHFFFAOYSA-N', 'UMLS:C0039925', 'RXCUI:10493', 'RXCUI:314259', 'UMLS:C0981770', 'RXCUI:330267', 'UMLS:C1125879', 'RXCUI:330268', 'UMLS:C1125880', 'RXCUI:376861', 'UMLS:C1251057', 'RXCUI:727927', 'UMLS:C1962371', 'RXCUI:727931', 'UMLS:C1142614', 'RXCUI:1165528', 'UMLS:C3219778', 'UMLS:C0936073', 'RXCUI:282416']"	Thiopental				DISCONTINUED	1			FALSE	FALSE	FALSE	FALSE
CHEBI:102484	SULFISOXAZOLE ACETYL; SULFISOXAZOLE			FALSE	"['CHEBI:102484', 'UNII:740T4C525W', 'PUBCHEM.COMPOUND:5344', 'CHEMBL.COMPOUND:CHEMBL453', 'DRUGBANK:DB00263', 'MESH:D013444', 'CAS:127-69-5', 'DrugCentral:2529', 'GTOPDB:12700', 'HMDB:HMDB0014408', 'KEGG.COMPOUND:C07318', 'INCHIKEY:NHUHCSRWZMLRLA-UHFFFAOYSA-N', 'UMLS:C0038745', 'RXCUI:10207', 'CHEBI:135975', 'UNII:WBT5QH3KED', 'PUBCHEM.COMPOUND:6662', 'CHEMBL.COMPOUND:CHEMBL1200910', 'DRUGBANK:DB14033', 'MESH:C005387', 'CAS:80-74-0', 'DrugCentral:4458', 'INCHIKEY:JFNWFXVFBDDWCX-UHFFFAOYSA-N', 'UMLS:C0081437', 'RXCUI:40595', 'RXCUI:198235', 'UMLS:C0690427', 'RXCUI:198420', 'UMLS:C0691039', 'RXCUI:313144', 'UMLS:C0980411', 'RXCUI:316754', 'UMLS:C0990439', 'RXCUI:328967', 'UMLS:C1124001', 'RXCUI:333355', 'UMLS:C1129801', 'RXCUI:373996', 'UMLS:C1248068', 'RXCUI:373998', 'UMLS:C1248070', 'RXCUI:373999', 'UMLS:C1248071', 'RXCUI:1163004', 'UMLS:C3217321', 'RXCUI:1163005', 'UMLS:C3217322', 'RXCUI:1163006', 'UMLS:C3217323', 'RXCUI:1163007', 'UMLS:C3217324', 'UMLS:C0038746', 'RXCUI:10208']"	Sulfisoxazole				DISCONTINUED	1			FALSE	FALSE	FALSE	FALSE
CHEBI:102524	BUTALBITAL			FALSE	"['CHEBI:102524', 'UNII:KHS0AZ4JVK', 'PUBCHEM.COMPOUND:2481', 'CHEMBL.COMPOUND:CHEMBL454', 'DRUGBANK:DB00241', 'MESH:C004470', 'CAS:77-26-9', 'DrugCentral:441', 'GTOPDB:7138', 'HMDB:HMDB0014386', 'INCHIKEY:UZVHFVZFNXBMQJ-UHFFFAOYSA-N', 'UMLS:C0054234', 'RXCUI:19860', 'RXCUI:317309', 'UMLS:C0992071', 'RXCUI:604205', 'UMLS:C1630480', 'RXCUI:1724445', 'UMLS:C4060353']"	Butalbital								FALSE	FALSE	FALSE	FALSE
CHEBI:10304	LEVONORDEFRIN			FALSE	"['CHEBI:10304', 'CHEBI:141146', 'UNII:R81X549E70', 'UNII:V008L6478D', 'PUBCHEM.COMPOUND:164739', 'CHEMBL.COMPOUND:CHEMBL677', 'DRUGBANK:DB06707', 'MESH:D008771', 'CAS:74812-63-8', 'CAS:829-74-3', 'DrugCentral:4482', 'GTOPDB:508', 'HMDB:HMDB0015652', 'KEGG.COMPOUND:C11768', 'INCHIKEY:GEFQWZLICWMTKF-CDUCUWFYSA-N', 'UMLS:C0025805', 'UMLS:C0520472', 'RXCUI:132889', 'RXCUI:334020', 'UMLS:C1577594']"	Levonordefrin								FALSE	FALSE	FALSE	FALSE
